2025-05-28T02:29:29.435369,38.3670056667,-110.7146586667,0,0
2025-05-28T02:29:29.935337,38.3670056667,-110.7146586667,38.3670353817,-110.7146586333
2025-05-28T02:29:30.435189,38.3670055,-110.7146585,38.36703539,-110.7146586033
2025-05-28T02:29:30.935195,38.3670055,-110.7146585,38.3670354033,-110.7146585917
2025-05-28T02:29:31.435542,38.3670053333,-110.7146585,38.3670354033,-110.7146585917
2025-05-28T02:29:31.935223,38.3670053333,-110.7146585,38.3670354117,-110.714658555
2025-05-28T02:29:32.435464,38.3670053333,-110.7146585,38.3670354217,-110.7146585433
2025-05-28T02:29:32.935301,38.3670053333,-110.7146585,38.3670354383,-110.7146585267
2025-05-28T02:29:33.435201,38.3670051667,-110.7146581667,38.3670354533,-110.7146585133
2025-05-28T02:29:33.935362,38.3670051667,-110.7146581667,38.3670354633,-110.7146585
2025-05-28T02:29:34.435197,38.367005,-110.714658,38.3670354633,-110.7146585
2025-05-28T02:29:34.935222,38.367005,-110.714658,38.3670354733,-110.7146584717
2025-05-28T02:29:35.435215,38.3670048333,-110.7146578333,38.367035475,-110.714658455
2025-05-28T02:29:35.935422,38.3670048333,-110.7146578333,38.3670354867,-110.714658435
2025-05-28T02:29:36.435427,38.3670048333,-110.7146576667,38.3670354983,-110.71465842
2025-05-28T02:29:36.935340,38.3670048333,-110.7146576667,38.3670355117,-110.7146583917
2025-05-28T02:29:37.435340,38.3670046667,-110.7146576667,38.3670355117,-110.7146583917
2025-05-28T02:29:37.935315,38.3670046667,-110.7146576667,38.367035515,-110.71465835
2025-05-28T02:29:38.435416,38.3670045,-110.7146575,38.3670355183,-110.714658325
2025-05-28T02:29:38.935401,38.3670045,-110.7146575,38.367035515,-110.7146582733
2025-05-28T02:29:39.435225,38.3670045,-110.7146573333,38.3670355183,-110.714658245
2025-05-28T02:29:39.935474,38.3670045,-110.7146573333,38.3670355333,-110.7146582183
2025-05-28T02:29:40.435282,38.3670043333,-110.7146571667,38.3670355333,-110.7146582183
2025-05-28T02:29:40.935523,38.3670043333,-110.7146571667,38.3670355517,-110.7146581833
2025-05-28T02:29:41.435183,38.3670043333,-110.714657,38.36703557,-110.71465816
2025-05-28T02:29:41.935304,38.3670043333,-110.714657,38.367035605,-110.7146581283
2025-05-28T02:29:42.435457,38.3670041667,-110.714657,38.3670356417,-110.7146581117
2025-05-28T02:29:42.935341,38.3670041667,-110.714657,38.3670356783,-110.7146580883
2025-05-28T02:29:43.435475,38.3670041667,-110.7146568333,38.3670356783,-110.7146580883
2025-05-28T02:29:43.935532,38.3670041667,-110.7146568333,38.367035745,-110.71465807
2025-05-28T02:29:44.435346,38.367004,-110.7146566667,38.3670357717,-110.7146580517
2025-05-28T02:29:44.935248,38.367004,-110.7146566667,38.3670357983,-110.7146579983
2025-05-28T02:29:45.435324,38.367004,-110.7146566667,38.3670358267,-110.7146579617
2025-05-28T02:29:45.935312,38.367004,-110.7146566667,38.36703585,-110.7146579183
2025-05-28T02:29:46.435658,38.3670038333,-110.7146565,38.36703585,-110.7146579183
2025-05-28T02:29:46.935477,38.3670038333,-110.7146565,38.3670358783,-110.7146578633
2025-05-28T02:29:47.435647,38.3670038333,-110.7146563333,38.367035885,-110.7146578233
2025-05-28T02:29:47.935378,38.3670038333,-110.7146563333,38.3670358917,-110.71465777
2025-05-28T02:29:48.435530,38.3670036667,-110.7146563333,38.3670359,-110.7146577567
2025-05-28T02:29:48.935287,38.3670036667,-110.7146563333,38.3670359167,-110.7146577467
2025-05-28T02:29:49.435585,38.3670036667,-110.7146561667,38.3670359167,-110.7146577467
2025-05-28T02:29:49.935388,38.3670036667,-110.7146561667,38.3670359317,-110.7146577167
2025-05-28T02:29:50.435248,38.3670035,-110.7146561667,38.367035935,-110.7146576983
2025-05-28T02:29:50.935328,38.3670035,-110.7146561667,38.3670359517,-110.71465769
2025-05-28T02:29:51.435425,38.3670035,-110.714656,38.3670359683,-110.7146576933
2025-05-28T02:29:51.935401,38.3670035,-110.714656,38.367035985,-110.7146576933
2025-05-28T02:29:52.435464,38.3670033333,-110.7146558333,38.367035985,-110.7146576933
2025-05-28T02:29:52.935163,38.3670033333,-110.7146558333,38.36703601,-110.7146576783
2025-05-28T02:29:53.435606,38.3670033333,-110.7146556667,38.367036035,-110.7146576783
2025-05-28T02:29:53.935679,38.3670033333,-110.7146556667,38.36703606,-110.7146576667
2025-05-28T02:29:54.435650,38.3670031667,-110.7146555,38.3670360683,-110.71465767
2025-05-28T02:29:54.935362,38.3670031667,-110.7146555,38.3670360733,-110.7146576683
2025-05-28T02:29:55.435723,38.3670031667,-110.7146555,38.3670360733,-110.7146576683
2025-05-28T02:29:55.935740,38.3670031667,-110.7146555,38.3670360767,-110.7146576567
2025-05-28T02:29:56.435520,38.367003,-110.7146553333,38.3670360917,-110.7146576667
2025-05-28T02:29:56.935408,38.367003,-110.7146553333,38.3670361067,-110.7146576633
2025-05-28T02:29:57.435494,38.367003,-110.7146551667,38.3670361083,-110.7146576467
2025-05-28T02:29:57.935251,38.367003,-110.7146551667,38.3670361183,-110.714657635
2025-05-28T02:29:58.435759,38.3670028333,-110.714655,38.3670361183,-110.714657635
2025-05-28T02:29:58.935269,38.3670028333,-110.714655,38.3670361383,-110.71465763
2025-05-28T02:29:59.435263,38.3670028333,-110.714655,38.367036155,-110.7146576283
2025-05-28T02:29:59.935203,38.3670028333,-110.714655,38.36703618,-110.71465763
2025-05-28T02:30:00.435212,38.3670028333,-110.7146548333,38.3670361983,-110.7146576433
2025-05-28T02:30:00.935190,38.3670028333,-110.7146548333,38.3670362083,-110.71465765
2025-05-28T02:30:01.435605,38.3670026667,-110.7146546667,38.3670362083,-110.71465765
2025-05-28T02:30:01.935322,38.3670026667,-110.7146546667,38.367036235,-110.7146576883
2025-05-28T02:30:02.435218,38.3670026667,-110.7146545,38.36703626,-110.7146577283
2025-05-28T02:30:02.935176,38.3670026667,-110.7146545,38.36703629,-110.7146577617
2025-05-28T02:30:03.435334,38.3670025,-110.7146545,38.3670363083,-110.714657775
2025-05-28T02:30:03.935254,38.3670025,-110.7146545,38.3670363233,-110.7146577617
2025-05-28T02:30:04.435194,38.3670025,-110.7146543333,38.3670363233,-110.7146577617
2025-05-28T02:30:04.935205,38.3670025,-110.7146543333,38.3670363533,-110.7146577633
2025-05-28T02:30:05.435205,38.3670023333,-110.7146541667,38.3670363783,-110.7146577617
2025-05-28T02:30:05.935353,38.3670023333,-110.7146541667,38.3670364167,-110.714657725
2025-05-28T02:30:06.435179,38.3670023333,-110.7146541667,38.3670364417,-110.714657705
2025-05-28T02:30:06.935219,38.3670023333,-110.7146541667,38.36703647,-110.714657685
2025-05-28T02:30:07.435226,38.3670021667,-110.714654,38.36703647,-110.714657685
2025-05-28T02:30:07.935164,38.3670021667,-110.714654,38.367036505,-110.714657685
2025-05-28T02:30:08.435226,38.3670021667,-110.714654,38.36703653,-110.7146576967
2025-05-28T02:30:08.935357,38.3670021667,-110.714654,38.3670365667,-110.7146576983
2025-05-28T02:30:09.435209,38.367002,-110.714654,38.3670365967,-110.71465771
2025-05-28T02:30:09.935385,38.367002,-110.714654,38.3670366217,-110.7146576817
2025-05-28T02:30:10.435261,38.367002,-110.714654,38.3670366217,-110.7146576817
2025-05-28T02:30:10.935168,38.367002,-110.714654,38.36703667,-110.7146577
