2025-05-25T09:55:12.849779,0,0,40.24619638,-111.6472585683
2025-05-25T09:55:13.349805,40.2461753333,-111.6471908333,40.24619637,-111.6472585333
2025-05-25T09:55:13.849664,40.2461753333,-111.6471908333,40.24619636,-111.6472584917
2025-05-25T09:55:14.349800,40.2461755,-111.6471905,40.2461963617,-111.64725844
2025-05-25T09:55:14.849832,40.2461755,-111.6471905,40.2461963567,-111.6472584167
2025-05-25T09:55:15.349661,40.2461755,-111.64719,40.2461963567,-111.6472584167
2025-05-25T09:55:15.849659,40.2461755,-111.64719,40.2461963583,-111.64725834
2025-05-25T09:55:16.349486,40.2461753333,-111.6471896667,40.2461963733,-111.6472583217
2025-05-25T09:55:16.849625,40.2461753333,-111.6471896667,40.2461963933,-111.6472583133
2025-05-25T09:55:17.349663,40.2461751667,-111.6471891667,40.24619642,-111.6472582867
2025-05-25T09:55:17.849652,40.2461751667,-111.6471891667,40.2461964267,-111.6472582717
2025-05-25T09:55:18.349675,40.246175,-111.6471888333,40.2461964267,-111.6472582717
2025-05-25T09:55:18.849666,40.246175,-111.6471888333,40.246196445,-111.6472582117
2025-05-25T09:55:19.349621,40.2461748333,-111.6471883333,40.2461964433,-111.64725817
2025-05-25T09:55:19.849657,40.2461748333,-111.6471883333,40.2461964467,-111.6472581383
2025-05-25T09:55:20.349640,40.2461746667,-111.6471878333,40.24619646,-111.647258095
2025-05-25T09:55:20.849662,40.2461746667,-111.6471878333,40.2461964667,-111.6472581
2025-05-25T09:55:21.349519,40.2461745,-111.6471873333,40.2461964667,-111.6472581
2025-05-25T09:55:21.849666,40.2461745,-111.6471873333,40.2461964767,-111.6472580917
2025-05-25T09:55:22.349732,40.2461741667,-111.6471868333,40.24619647,-111.6472580717
2025-05-25T09:55:22.849744,40.2461741667,-111.6471868333,40.2461964633,-111.64725806
2025-05-25T09:55:23.349814,40.246174,-111.6471861667,40.2461964417,-111.6472580317
2025-05-25T09:55:23.849639,40.246174,-111.6471861667,40.24619645,-111.64725804
2025-05-25T09:55:24.349771,40.2461738333,-111.6471856667,40.24619645,-111.64725804
2025-05-25T09:55:24.849832,40.2461738333,-111.6471856667,40.2461964583,-111.647258075
2025-05-25T09:55:25.349817,40.2461735,-111.6471851667,40.2461964617,-111.6472581033
2025-05-25T09:55:25.849949,40.2461735,-111.6471851667,40.2461964617,-111.64725813
2025-05-25T09:55:26.349801,40.2461733333,-111.6471846667,40.2461964733,-111.647258165
2025-05-25T09:55:26.849819,40.2461733333,-111.6471846667,40.2461964717,-111.64725817
2025-05-25T09:55:27.349832,40.2461731667,-111.647184,40.2461964717,-111.64725817
2025-05-25T09:55:27.849722,40.2461731667,-111.647184,40.24619647,-111.647258195
2025-05-25T09:55:28.349546,40.2461728333,-111.6471835,40.2461964683,-111.6472582133
2025-05-25T09:55:28.849816,40.2461728333,-111.6471835,40.246196465,-111.6472582367
2025-05-25T09:55:29.349806,40.2461726667,-111.647183,40.2461964583,-111.6472582633
2025-05-25T09:55:29.849768,40.2461726667,-111.647183,40.2461964583,-111.6472582267
2025-05-25T09:55:30.349742,40.2461726667,-111.647183,40.2461964583,-111.6472582267
2025-05-25T09:55:30.849697,40.2461726667,-111.647183,40.24619648,-111.6472581217
2025-05-25T09:55:31.349595,40.246172,-111.6471816667,40.2461965033,-111.64725817
2025-05-25T09:55:31.849817,40.246172,-111.6471816667,40.2461965,-111.6472581967
2025-05-25T09:55:32.349816,40.2461716667,-111.647181,40.2461965183,-111.64725825
2025-05-25T09:55:32.849686,40.2461716667,-111.647181,40.2461965233,-111.6472582217
2025-05-25T09:55:33.349797,40.2461715,-111.6471805,40.2461965233,-111.6472582217
2025-05-25T09:55:33.849799,40.2461715,-111.6471805,40.246196545,-111.6472581133
2025-05-25T09:55:34.349813,40.2461711667,-111.6471798333,40.24619656,-111.6472580733
2025-05-25T09:55:34.849739,40.2461711667,-111.6471798333,40.2461965633,-111.6472580617
2025-05-25T09:55:35.349714,40.2461708333,-111.6471791667,40.246196575,-111.6472580033
2025-05-25T09:55:35.849747,40.2461708333,-111.6471791667,40.24619657,-111.64725802
2025-05-25T09:55:36.349781,40.2461705,-111.6471786667,40.24619657,-111.64725802
2025-05-25T09:55:36.849774,40.2461705,-111.6471786667,40.2461965933,-111.6472581267
2025-05-25T09:55:37.349802,40.2461703333,-111.647178,40.24619659,-111.64725815
2025-05-25T09:55:37.849687,40.2461703333,-111.647178,40.2461965967,-111.6472581817
