2025-05-28T02:56:28.059248,0,0,38.36702492,-110.71469697
2025-05-28T02:56:28.559033,0,0,38.3670249133,-110.71469698
2025-05-28T02:56:29.059131,0,0,38.367024905,-110.7146969917
2025-05-28T02:56:29.559128,38.3670023333,-110.7146553333,38.3670248667,-110.7146970367
2025-05-28T02:56:30.059103,38.3670023333,-110.7146553333,38.367024825,-110.714697075
2025-05-28T02:56:30.559023,38.3670023333,-110.7146553333,38.367024795,-110.7146970983
2025-05-28T02:56:31.059140,38.3670023333,-110.7146553333,38.3670247683,-110.7146971283
2025-05-28T02:56:31.558984,38.3670025,-110.7146553333,38.367024755,-110.7146971467
2025-05-28T02:56:32.059121,38.3670025,-110.7146553333,38.3670247317,-110.714697175
2025-05-28T02:56:32.559094,38.3670025,-110.7146553333,38.3670247117,-110.714697205
2025-05-28T02:56:33.059081,38.3670025,-110.7146553333,38.36702469,-110.7146972383
2025-05-28T02:56:33.559147,38.3670025,-110.7146553333,38.3670246783,-110.7146972617
2025-05-28T02:56:34.059153,38.3670025,-110.7146553333,38.3670246667,-110.7146972833
2025-05-28T02:56:34.559035,38.3670026667,-110.7146553333,38.3670246633,-110.7146972967
2025-05-28T02:56:35.059153,38.3670026667,-110.7146553333,38.3670246583,-110.71469731
2025-05-28T02:56:35.559081,38.3670026667,-110.7146553333,38.36702465,-110.714697345
2025-05-28T02:56:36.059056,38.3670026667,-110.7146553333,38.3670246467,-110.7146973733
2025-05-28T02:56:36.559169,38.3670026667,-110.7146553333,38.3670246467,-110.7146973833
2025-05-28T02:56:37.059148,38.3670026667,-110.7146553333,38.3670246483,-110.714697395
2025-05-28T02:56:37.559065,38.3670028333,-110.7146553333,38.36702465,-110.7146974017
2025-05-28T02:56:38.059084,38.3670028333,-110.7146553333,38.36702465,-110.71469741
2025-05-28T02:56:38.559185,38.3670028333,-110.7146553333,38.367024655,-110.71469743
2025-05-28T02:56:39.059164,38.3670028333,-110.7146553333,38.3670246583,-110.71469745
2025-05-28T02:56:39.559014,38.367003,-110.7146553333,38.36702466,-110.7146974633
2025-05-28T02:56:40.059209,38.367003,-110.7146553333,38.3670246633,-110.7146974733
2025-05-28T02:56:40.559111,38.367003,-110.7146553333,38.3670246667,-110.7146974767
2025-05-28T02:56:41.059125,38.367003,-110.7146553333,38.3670246633,-110.7146974867
2025-05-28T02:56:41.559202,38.367003,-110.7146553333,38.3670246517,-110.714697515
2025-05-28T02:56:42.059063,38.367003,-110.7146553333,38.3670246383,-110.7146975467
2025-05-28T02:56:42.559013,38.367003,-110.7146553333,38.3670246317,-110.7146975717
