timestamp,temperature(C),pressure(Pa),humidity(%),wind speed(m/s)
2023-06-01 12:08:55.058225,26.059999465942383,85958.3125,15.92578125,0.0
2023-06-01 12:08:56.058741,26.059999465942383,85958.8125,15.9140625,0.0
2023-06-01 12:08:57.058960,26.059999465942383,85957.78125,15.90234375,0.0
2023-06-01 12:08:58.061813,26.059999465942383,85957.78125,15.890625,0.0
2023-06-01 12:08:59.060511,26.049999237060547,85956.921875,15.8896484375,0.0
2023-06-01 12:09:00.062373,26.059999465942383,85957.78125,15.8779296875,0.0
2023-06-01 12:09:01.062692,26.059999465942383,85956.2890625,15.8779296875,0.0
2023-06-01 12:09:02.064520,26.059999465942383,85954.125,15.8779296875,0.0
2023-06-01 12:09:03.064759,26.059999465942383,85958.140625,15.8779296875,0.0
2023-06-01 12:09:04.069858,26.059999465942383,85957.9765625,15.890625,0.0
2023-06-01 12:09:05.067394,26.059999465942383,85957.3125,15.90234375,0.08094999939203262
2023-06-01 12:09:06.069317,26.059999465942383,85956.453125,15.8662109375,0.0
2023-06-01 12:09:07.070830,26.049999237060547,85957.59375,15.8779296875,0.08094999939203262
2023-06-01 12:09:08.069209,26.049999237060547,85957.09375,15.8896484375,0.0
2023-06-01 12:09:09.070895,26.059999465942383,85959.171875,15.87890625,0.0
2023-06-01 12:09:10.071973,26.059999465942383,85957.8125,15.8662109375,0.08094999939203262
2023-06-01 12:09:11.073592,26.049999237060547,85955.421875,15.8779296875,0.3237999975681305
2023-06-01 12:09:12.075306,26.059999465942383,85958.96875,15.8662109375,0.3237999975681305
2023-06-01 12:09:13.076082,26.059999465942383,85954.625,15.8662109375,0.48570001125335693
2023-06-01 12:09:14.075963,26.059999465942383,85956.125,15.8662109375,0.7285500168800354
2023-06-01 12:09:15.075824,26.049999237060547,85953.59375,15.8662109375,1.1332999467849731
2023-06-01 12:09:16.075829,26.049999237060547,85957.09375,15.8662109375,0.8904500007629395
2023-06-01 12:09:17.078485,26.059999465942383,85956.625,15.8779296875,0.5666499733924866
2023-06-01 12:09:18.082040,26.059999465942383,85954.125,15.8662109375,0.4047500193119049
2023-06-01 12:09:19.078464,26.059999465942383,85955.453125,15.8779296875,0.16189999878406525
2023-06-01 12:09:20.079846,26.059999465942383,85954.453125,15.8779296875,0.3237999975681305
2023-06-01 12:09:21.082643,26.059999465942383,85955.84375,15.87890625,0.48570001125335693
2023-06-01 12:09:22.089121,26.059999465942383,85955.65625,15.8662109375,0.5666499733924866
2023-06-01 12:09:23.082060,26.049999237060547,85959.25,15.8662109375,0.4047500193119049
2023-06-01 12:09:24.085046,26.049999237060547,85956.3984375,15.8544921875,0.3237999975681305
2023-06-01 12:09:25.083831,26.049999237060547,85956.890625,15.8427734375,0.24285000562667847
2023-06-01 12:09:26.084564,26.049999237060547,85957.5625,15.8662109375,0.4047500193119049
2023-06-01 12:09:27.086205,26.059999465942383,85957.125,15.8662109375,0.48570001125335693
2023-06-01 12:09:28.086066,26.049999237060547,85956.421875,15.8779296875,0.48570001125335693
2023-06-01 12:09:29.086725,26.059999465942383,85959.109375,15.8662109375,0.24285000562667847
2023-06-01 12:09:33.635496,26.049999237060547,85960.1640625,15.8544921875,2.995149850845337
2023-06-01 12:10:09.551595,26.040000915527344,85959.8046875,15.806640625,35.37514877319336
2023-06-01 12:10:10.552966,26.040000915527344,85958.609375,15.8662109375,0.24285000562667847
2023-06-01 12:10:11.551193,26.040000915527344,85956.6171875,15.841796875,0.16189999878406525
2023-06-01 12:10:12.553138,26.040000915527344,85958.578125,15.841796875,0.3237999975681305
2023-06-01 12:10:13.554382,26.030000686645508,85956.3359375,15.830078125,0.48570001125335693
2023-06-01 12:10:14.563760,26.030000686645508,85958.1953125,15.818359375,0.5666499733924866
2023-06-01 12:10:15.558922,26.040000915527344,85961.9375,15.830078125,0.5666499733924866
2023-06-01 12:10:16.562091,26.030000686645508,85959.359375,15.841796875,0.5666499733924866
2023-06-01 12:10:17.560025,26.030000686645508,85960.328125,15.865234375,0.7285500168800354
2023-06-01 12:10:18.562533,26.030000686645508,85960.1328125,15.865234375,0.7285500168800354
2023-06-01 12:10:19.570791,26.030000686645508,85959.46875,15.865234375,0.4047500193119049
2023-06-01 12:10:20.569456,26.030000686645508,85960.65625,15.865234375,0.48570001125335693
2023-06-01 12:10:21.561764,26.020000457763672,85960.2734375,15.853515625,0.7285500168800354
2023-06-01 12:10:22.561093,26.020000457763672,85961.9375,15.865234375,0.7285500168800354
2023-06-01 12:10:23.562341,26.030000686645508,85959.0,15.876953125,0.7285500168800354
2023-06-01 12:10:24.562669,26.020000457763672,85961.4375,15.865234375,0.7285500168800354
2023-06-01 12:10:25.564127,26.020000457763672,85959.90625,15.865234375,1.0523500442504883
2023-06-01 12:10:26.572021,26.020000457763672,85959.546875,15.853515625,1.1332999467849731
2023-06-01 12:10:27.572702,26.020000457763672,85956.6953125,15.853515625,1.1332999467849731
2023-06-01 12:10:28.566855,26.020000457763672,85959.5234375,15.8408203125,0.7285500168800354
2023-06-01 12:10:29.572629,26.020000457763672,85960.7109375,15.865234375,0.5666499733924866
2023-06-01 12:10:30.573020,26.020000457763672,85962.875,15.865234375,0.48570001125335693
2023-06-01 12:10:31.569728,26.020000457763672,85959.046875,15.853515625,0.24285000562667847
2023-06-01 12:10:32.573820,26.020000457763672,85960.015625,15.865234375,0.16189999878406525
2023-06-01 12:10:33.571942,26.010000228881836,85957.0,15.865234375,0.08094999939203262
2023-06-01 12:10:38.163088,26.010000228881836,85957.46875,15.900390625,0.08094999939203262
2023-06-01 12:10:39.172613,26.0,85958.71875,15.900390625,0.4047500193119049
2023-06-01 12:10:40.167241,26.0,85956.71875,15.888671875,0.8095000386238098
2023-06-01 12:10:41.170816,26.010000228881836,85964.78125,15.888671875,0.5666499733924866
2023-06-01 12:10:42.172369,26.010000228881836,85959.796875,15.900390625,0.48570001125335693
2023-06-01 12:10:43.181770,26.010000228881836,85960.625,15.912109375,0.4047500193119049
2023-06-01 12:10:44.167597,26.010000228881836,85958.328125,15.923828125,0.4047500193119049
2023-06-01 12:10:45.173754,26.010000228881836,85959.296875,15.9482421875,0.4047500193119049
2023-06-01 12:10:46.171018,26.010000228881836,85959.4375,15.9951171875,0.5666499733924866
2023-06-01 12:10:47.176163,26.0,85958.71875,15.9951171875,0.7285500168800354
2023-06-01 12:10:48.172507,26.010000228881836,85957.109375,16.0068359375,0.5666499733924866
2023-06-01 12:10:49.173498,26.010000228881836,85958.578125,16.0068359375,0.48570001125335693
2023-06-01 12:10:50.172969,26.0,85959.21875,15.9951171875,0.48570001125335693
2023-06-01 12:10:51.173059,26.010000228881836,85958.2734375,15.9833984375,0.48570001125335693
2023-06-01 12:10:52.176367,26.010000228881836,85959.4375,15.9833984375,0.3237999975681305
2023-06-01 12:10:53.174037,26.010000228881836,85956.578125,15.9833984375,0.48570001125335693
2023-06-01 12:10:54.185819,26.010000228881836,85957.828125,15.9833984375,0.5666499733924866
2023-06-01 12:10:55.177985,26.010000228881836,85956.609375,15.9716796875,0.5666499733924866
2023-06-01 12:10:56.178081,26.010000228881836,85960.234375,15.9716796875,0.3237999975681305
2023-06-01 12:10:57.184431,26.010000228881836,85959.1015625,15.9716796875,0.24285000562667847
2023-06-01 12:10:58.179421,26.010000228881836,85960.234375,15.9482421875,0.08094999939203262
2023-06-01 12:10:59.182684,26.010000228881836,85958.109375,15.9365234375,0.08094999939203262
2023-06-01 12:11:00.187208,26.010000228881836,85959.734375,15.9482421875,0.0
2023-06-01 12:11:01.182891,26.0,85958.21875,15.912109375,0.24285000562667847
2023-06-01 12:11:02.182998,26.0,85959.875,15.935546875,0.647599995136261
2023-06-01 12:11:03.184920,26.010000228881836,85957.9140625,15.923828125,0.9714000225067139
2023-06-01 12:11:04.184004,26.0,85959.3515625,15.935546875,0.647599995136261
2023-06-01 12:11:05.195232,26.0,85959.6875,15.935546875,0.5666499733924866
2023-06-01 12:11:07.884310,26.010000228881836,85960.734375,15.9951171875,1.0523500442504883
2023-06-01 12:11:08.883610,26.0,85960.546875,15.947265625,0.16189999878406525
2023-06-01 12:11:09.887012,26.010000228881836,85958.578125,15.9482421875,0.24285000562667847
2023-06-01 12:11:10.886646,26.010000228881836,85959.90625,15.9482421875,0.16189999878406525
2023-06-01 12:11:11.889564,26.0,85961.375,15.935546875,0.3237999975681305
2023-06-01 12:11:12.887239,26.0,85960.7109375,15.935546875,0.48570001125335693
2023-06-01 12:11:13.888267,26.0,85961.515625,15.935546875,0.3237999975681305
2023-06-01 12:11:14.891621,26.0,85958.6328125,15.958984375,0.3237999975681305
2023-06-01 12:11:15.891145,25.989999771118164,85959.234375,15.970703125,0.7285500168800354
2023-06-01 12:11:16.891324,25.979999542236328,85957.46875,15.982421875,0.8904500007629395
2023-06-01 12:11:17.892073,25.979999542236328,85956.078125,15.994140625,1.0523500442504883
